epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,experiment
116,1850.92,0.75335,0.4589,1.24382,0.98903,0.98533,0.99028,0.79082,0.78516,0.32912,1.35498,0.000126766,0.000126766,0.000126766,Baseline+CBAM+BiFPN
117,1866.73,0.75041,0.45956,1.24851,0.98795,0.98914,0.99024,0.79397,0.77998,0.32066,1.34878,0.000123294,0.000123294,0.000123294,Baseline+CBAM+BiFPN
118,1882.85,0.7426,0.45358,1.24229,0.98746,0.9909,0.99116,0.79177,0.78926,0.32016,1.35152,0.000119823,0.000119823,0.000119823,Baseline+CBAM+BiFPN
119,1898.94,0.74061,0.45575,1.24488,0.99015,0.98734,0.99057,0.78922,0.78663,0.32336,1.36812,0.000116351,0.000116351,0.000116351,Baseline+CBAM+BiFPN
120,1915.47,0.7425,0.45467,1.24443,0.99045,0.99012,0.99069,0.79612,0.785,0.32246,1.35872,0.00011288,0.00011288,0.00011288,Baseline+CBAM+BiFPN
121,1931.73,0.74122,0.45308,1.23586,0.98755,0.98844,0.98894,0.79385,0.78021,0.32151,1.36032,0.000109408,0.000109408,0.000109408,Baseline+CBAM+BiFPN
122,1947.72,0.74194,0.45686,1.24062,0.99066,0.98857,0.99054,0.79326,0.78338,0.31802,1.35946,0.000105936,0.000105936,0.000105936,Baseline+CBAM+BiFPN
123,1963.6,0.74039,0.45225,1.23976,0.9907,0.989,0.99031,0.79572,0.77443,0.31803,1.35481,0.000102465,0.000102465,0.000102465,Baseline+CBAM+BiFPN
124,1979.87,0.73426,0.45031,1.23002,0.98929,0.9871,0.98917,0.79662,0.77457,0.31872,1.36086,9.89932e-05,9.89932e-05,9.89932e-05,Baseline+CBAM+BiFPN
125,1996.29,0.74129,0.45416,1.24531,0.99161,0.98752,0.99041,0.79761,0.77522,0.31709,1.35711,9.55216e-05,9.55216e-05,9.55216e-05,Baseline+CBAM+BiFPN
126,2012.84,0.73719,0.44898,1.2411,0.98763,0.98769,0.98905,0.7945,0.78319,0.32175,1.36465,9.205e-05,9.205e-05,9.205e-05,Baseline+CBAM+BiFPN
127,2028.83,0.73532,0.44268,1.23377,0.98976,0.98526,0.98933,0.79457,0.78218,0.32055,1.36706,8.85784e-05,8.85784e-05,8.85784e-05,Baseline+CBAM+BiFPN
128,2045.1,0.73224,0.44634,1.22927,0.98906,0.98779,0.98942,0.79558,0.78374,0.31896,1.35384,8.51068e-05,8.51068e-05,8.51068e-05,Baseline+CBAM+BiFPN
129,2061.15,0.72603,0.44107,1.22919,0.98984,0.98623,0.98893,0.79584,0.78413,0.31821,1.3592,8.16352e-05,8.16352e-05,8.16352e-05,Baseline+CBAM+BiFPN
130,2077.88,0.7316,0.44311,1.23546,0.99128,0.98832,0.99046,0.7931,0.78288,0.31802,1.36567,7.81636e-05,7.81636e-05,7.81636e-05,Baseline+CBAM+BiFPN
131,2094,0.72714,0.44726,1.23316,0.98948,0.98858,0.98918,0.79618,0.78405,0.31644,1.36844,7.4692e-05,7.4692e-05,7.4692e-05,Baseline+CBAM+BiFPN
132,2110.26,0.72797,0.44493,1.2303,0.98914,0.98936,0.98926,0.79591,0.78344,0.31661,1.36809,7.12204e-05,7.12204e-05,7.12204e-05,Baseline+CBAM+BiFPN
133,2125.39,0.72377,0.43671,1.2257,0.98766,0.98572,0.9894,0.79217,0.78828,0.31842,1.36763,6.77488e-05,6.77488e-05,6.77488e-05,Baseline+CBAM+BiFPN
134,2139.24,0.72257,0.44466,1.22483,0.98793,0.98884,0.98956,0.79383,0.78246,0.31682,1.35566,6.42772e-05,6.42772e-05,6.42772e-05,Baseline+CBAM+BiFPN
135,2155.12,0.72879,0.44832,1.22495,0.98777,0.98731,0.98927,0.7943,0.78296,0.31777,1.36318,6.08056e-05,6.08056e-05,6.08056e-05,Baseline+CBAM+BiFPN
136,2171.22,0.72356,0.4424,1.22392,0.98823,0.98665,0.98957,0.79589,0.77845,0.31507,1.36668,5.7334e-05,5.7334e-05,5.7334e-05,Baseline+CBAM+BiFPN
137,2187.69,0.72177,0.43683,1.22504,0.9888,0.9902,0.99069,0.79806,0.77922,0.31406,1.35949,5.38624e-05,5.38624e-05,5.38624e-05,Baseline+CBAM+BiFPN
138,2204.06,0.71873,0.43705,1.22008,0.98733,0.98899,0.99074,0.79561,0.78115,0.31556,1.36107,5.03908e-05,5.03908e-05,5.03908e-05,Baseline+CBAM+BiFPN
139,2220.11,0.72117,0.44293,1.22153,0.98824,0.98872,0.99079,0.79615,0.78316,0.31453,1.35641,4.69192e-05,4.69192e-05,4.69192e-05,Baseline+CBAM+BiFPN
140,2236.14,0.72054,0.43791,1.22136,0.99017,0.98609,0.99051,0.79384,0.78424,0.31617,1.36133,4.34476e-05,4.34476e-05,4.34476e-05,Baseline+CBAM+BiFPN
141,2253.4,0.62031,0.35664,1.15247,0.98854,0.98831,0.99066,0.79198,0.78665,0.32085,1.37088,3.9976e-05,3.9976e-05,3.9976e-05,Baseline+CBAM+BiFPN
142,2270.07,0.61004,0.34806,1.14383,0.99115,0.98845,0.99069,0.79356,0.78732,0.31894,1.37484,3.65044e-05,3.65044e-05,3.65044e-05,Baseline+CBAM+BiFPN
143,2282.16,0.61229,0.34886,1.14553,0.98886,0.98896,0.99076,0.79525,0.78734,0.31811,1.37484,3.30328e-05,3.30328e-05,3.30328e-05,Baseline+CBAM+BiFPN
144,2295.89,0.60197,0.34214,1.13277,0.98805,0.98877,0.98972,0.79387,0.78649,0.31805,1.37573,2.95612e-05,2.95612e-05,2.95612e-05,Baseline+CBAM+BiFPN
145,2312.36,0.60091,0.3428,1.13463,0.98811,0.99114,0.98969,0.795,0.78859,0.31757,1.37815,2.60896e-05,2.60896e-05,2.60896e-05,Baseline+CBAM+BiFPN
146,2327.58,0.59835,0.34042,1.1384,0.98849,0.99059,0.9895,0.7932,0.78689,0.31768,1.37664,2.2618e-05,2.2618e-05,2.2618e-05,Baseline+CBAM+BiFPN
147,2342.26,0.59912,0.34307,1.13732,0.98821,0.98998,0.98964,0.79404,0.78733,0.31907,1.37783,1.91464e-05,1.91464e-05,1.91464e-05,Baseline+CBAM+BiFPN
148,2358.07,0.60049,0.34458,1.13859,0.98876,0.98907,0.98953,0.79377,0.78548,0.31788,1.37344,1.56748e-05,1.56748e-05,1.56748e-05,Baseline+CBAM+BiFPN
149,2371.71,0.59722,0.34222,1.13068,0.98856,0.98909,0.9895,0.79495,0.78494,0.31719,1.37186,1.22032e-05,1.22032e-05,1.22032e-05,Baseline+CBAM+BiFPN
150,2382.64,0.59442,0.34118,1.13168,0.98867,0.98901,0.98951,0.79423,0.78504,0.31684,1.37597,8.7316e-06,8.7316e-06,8.7316e-06,Baseline+CBAM+BiFPN
1,22.7708,2.49926,3.48228,3.54687,0.20806,0.42916,0.20074,0.07322,1.98219,2.32568,3.02136,0.000174406,0.000174406,0.000174406,Baseline+CBAM+BiFPN+Focal
2,34.1654,1.54273,1.25688,2.31739,0.38102,0.75612,0.551,0.35743,1.13909,1.1698,1.89823,0.000347431,0.000347431,0.000347431,Baseline+CBAM+BiFPN+Focal
3,50.4085,1.27366,0.94738,1.89124,0.64068,0.77697,0.77933,0.55171,0.96893,0.65998,1.66559,0.000518141,0.000518141,0.000518141,Baseline+CBAM+BiFPN+Focal
4,67.0223,1.17115,0.80772,1.73654,0.67453,0.81215,0.80154,0.55667,0.98385,0.65519,1.67507,0.000515585,0.000515585,0.000515585,Baseline+CBAM+BiFPN+Focal
5,83.3733,1.10882,0.72021,1.6505,0.82429,0.85639,0.91491,0.67511,0.9219,0.46882,1.51073,0.000512114,0.000512114,0.000512114,Baseline+CBAM+BiFPN+Focal
6,100.249,1.06716,0.68283,1.59351,0.85747,0.84594,0.9296,0.69056,0.85962,0.50213,1.45194,0.000508642,0.000508642,0.000508642,Baseline+CBAM+BiFPN+Focal
7,116.872,1.04716,0.64447,1.5634,0.84849,0.87209,0.94257,0.6965,0.89132,0.45899,1.4543,0.00050517,0.00050517,0.00050517,Baseline+CBAM+BiFPN+Focal
8,133.524,1.03519,0.63434,1.55867,0.88022,0.87467,0.94195,0.70718,0.85393,0.45333,1.47485,0.000501699,0.000501699,0.000501699,Baseline+CBAM+BiFPN+Focal
9,149.977,1.00789,0.59985,1.52465,0.93301,0.93676,0.9737,0.73237,0.82242,0.38055,1.456,0.000498227,0.000498227,0.000498227,Baseline+CBAM+BiFPN+Focal
10,166.501,0.99967,0.57689,1.51771,0.78793,0.7899,0.8619,0.6456,0.83342,0.57117,1.43693,0.000494756,0.000494756,0.000494756,Baseline+CBAM+BiFPN+Focal
11,182.858,0.98551,0.55904,1.51223,0.90682,0.91038,0.96367,0.73266,0.82042,0.42295,1.4534,0.000491284,0.000491284,0.000491284,Baseline+CBAM+BiFPN+Focal
12,195.109,0.98873,0.54611,1.50451,0.9221,0.92951,0.97868,0.73939,0.84189,0.34795,1.46583,0.000487812,0.000487812,0.000487812,Baseline+CBAM+BiFPN+Focal
13,211.426,0.97466,0.52581,1.49687,0.95741,0.95248,0.98196,0.74417,0.84476,0.30326,1.47113,0.000484341,0.000484341,0.000484341,Baseline+CBAM+BiFPN+Focal
14,221.277,0.97046,0.52115,1.4844,0.95475,0.93301,0.98021,0.7238,0.90174,0.35732,1.448,0.000480869,0.000480869,0.000480869,Baseline+CBAM+BiFPN+Focal
15,235.344,0.96309,0.50941,1.47908,0.94699,0.94085,0.98045,0.74797,0.813,0.3258,1.45292,0.000477398,0.000477398,0.000477398,Baseline+CBAM+BiFPN+Focal
16,251.513,0.95948,0.49104,1.4739,0.9436,0.95052,0.97656,0.74141,0.81648,0.3256,1.45475,0.000473926,0.000473926,0.000473926,Baseline+CBAM+BiFPN+Focal
17,267.394,0.94299,0.47776,1.47005,0.9688,0.95932,0.9879,0.7659,0.81009,0.27879,1.40977,0.000470454,0.000470454,0.000470454,Baseline+CBAM+BiFPN+Focal
18,283.901,0.94722,0.46605,1.46703,0.95715,0.96143,0.98412,0.74401,0.84353,0.28878,1.48069,0.000466983,0.000466983,0.000466983,Baseline+CBAM+BiFPN+Focal
19,300.348,0.94691,0.46309,1.4645,0.96495,0.95731,0.98798,0.75661,0.81973,0.28397,1.42184,0.000463511,0.000463511,0.000463511,Baseline+CBAM+BiFPN+Focal
20,317.03,0.9385,0.46065,1.45551,0.94418,0.94662,0.98195,0.75118,0.82156,0.29841,1.48128,0.00046004,0.00046004,0.00046004,Baseline+CBAM+BiFPN+Focal
21,333.459,0.93553,0.44118,1.46573,0.98137,0.96956,0.989,0.7523,0.875,0.26975,1.45158,0.000456568,0.000456568,0.000456568,Baseline+CBAM+BiFPN+Focal
22,349.997,0.93339,0.45838,1.45932,0.96179,0.95716,0.98574,0.75593,0.81725,0.27224,1.44421,0.000453096,0.000453096,0.000453096,Baseline+CBAM+BiFPN+Focal
23,366.687,0.92897,0.44359,1.4467,0.9446,0.93698,0.98144,0.74819,0.83971,0.30139,1.42149,0.000449625,0.000449625,0.000449625,Baseline+CBAM+BiFPN+Focal
24,383.256,0.91166,0.42656,1.44077,0.97835,0.97475,0.98629,0.77211,0.77914,0.22496,1.44838,0.000446153,0.000446153,0.000446153,Baseline+CBAM+BiFPN+Focal
25,399.362,0.9198,0.42098,1.44929,0.96664,0.97603,0.98884,0.76344,0.81519,0.22946,1.41721,0.000442682,0.000442682,0.000442682,Baseline+CBAM+BiFPN+Focal
26,415.854,0.91993,0.41462,1.44498,0.97533,0.97183,0.9901,0.76923,0.8038,0.2192,1.4215,0.00043921,0.00043921,0.00043921,Baseline+CBAM+BiFPN+Focal
27,432.156,0.89665,0.39555,1.42489,0.9616,0.95313,0.98862,0.76002,0.82069,0.26986,1.39709,0.000435738,0.000435738,0.000435738,Baseline+CBAM+BiFPN+Focal
28,448.764,0.90913,0.39968,1.4407,0.9369,0.96065,0.9823,0.75397,0.81767,0.25995,1.50224,0.000432267,0.000432267,0.000432267,Baseline+CBAM+BiFPN+Focal
29,465.088,0.90494,0.39953,1.43282,0.96976,0.97686,0.98922,0.78253,0.7708,0.20427,1.41267,0.000428795,0.000428795,0.000428795,Baseline+CBAM+BiFPN+Focal
30,479.54,0.89795,0.3803,1.43034,0.98165,0.98198,0.99221,0.78299,0.77887,0.19965,1.40889,0.000425324,0.000425324,0.000425324,Baseline+CBAM+BiFPN+Focal
31,495.722,0.90124,0.3862,1.42973,0.97839,0.97905,0.99182,0.76151,0.85399,0.20756,1.41233,0.000421852,0.000421852,0.000421852,Baseline+CBAM+BiFPN+Focal
32,512.321,0.89629,0.37713,1.42416,0.97202,0.97049,0.98918,0.76817,0.7972,0.19561,1.44102,0.00041838,0.00041838,0.00041838,Baseline+CBAM+BiFPN+Focal
33,528.406,0.89136,0.3798,1.42715,0.96666,0.97317,0.98705,0.76769,0.80072,0.20536,1.46371,0.000414909,0.000414909,0.000414909,Baseline+CBAM+BiFPN+Focal
34,544.849,0.88384,0.36542,1.41276,0.97914,0.9609,0.989,0.77997,0.78727,0.19689,1.40748,0.000411437,0.000411437,0.000411437,Baseline+CBAM+BiFPN+Focal
35,560.915,0.88752,0.3649,1.41571,0.9679,0.97214,0.98597,0.76495,0.81055,0.18666,1.4869,0.000407966,0.000407966,0.000407966,Baseline+CBAM+BiFPN+Focal
36,577.442,0.88129,0.3611,1.4137,0.97776,0.96396,0.98888,0.76712,0.80578,0.17637,1.4757,0.000404494,0.000404494,0.000404494,Baseline+CBAM+BiFPN+Focal
37,593.834,0.88761,0.35991,1.41195,0.98767,0.98616,0.99287,0.76709,0.82891,0.17871,1.40205,0.000401022,0.000401022,0.000401022,Baseline+CBAM+BiFPN+Focal
38,610.426,0.88107,0.35731,1.40618,0.9845,0.98118,0.99172,0.77569,0.79094,0.16198,1.42358,0.000397551,0.000397551,0.000397551,Baseline+CBAM+BiFPN+Focal
39,626.864,0.88655,0.35033,1.40784,0.97637,0.98426,0.99158,0.77785,0.78764,0.16217,1.41863,0.000394079,0.000394079,0.000394079,Baseline+CBAM+BiFPN+Focal
40,643.427,0.8661,0.34175,1.39155,0.97055,0.97248,0.98846,0.7695,0.79757,0.17813,1.39783,0.000390608,0.000390608,0.000390608,Baseline+CBAM+BiFPN+Focal
41,660.001,0.86963,0.34078,1.40128,0.98128,0.97864,0.99044,0.74529,0.87951,0.18612,1.44177,0.000387136,0.000387136,0.000387136,Baseline+CBAM+BiFPN+Focal
42,676.487,0.87068,0.33735,1.39869,0.97784,0.9752,0.98954,0.7757,0.78437,0.17657,1.42363,0.000383664,0.000383664,0.000383664,Baseline+CBAM+BiFPN+Focal
43,693.009,0.86342,0.32704,1.39058,0.98211,0.98379,0.98808,0.77588,0.77866,0.14317,1.42721,0.000380193,0.000380193,0.000380193,Baseline+CBAM+BiFPN+Focal
44,709.751,0.85909,0.32098,1.39067,0.98555,0.97281,0.9914,0.77286,0.80716,0.15226,1.42334,0.000376721,0.000376721,0.000376721,Baseline+CBAM+BiFPN+Focal
45,726.314,0.85685,0.3241,1.384,0.97845,0.97804,0.98774,0.78332,0.77174,0.15614,1.39408,0.00037325,0.00037325,0.00037325,Baseline+CBAM+BiFPN+Focal
46,739.671,0.85717,0.33398,1.38441,0.98489,0.98303,0.99218,0.77863,0.78204,0.14014,1.43013,0.000369778,0.000369778,0.000369778,Baseline+CBAM+BiFPN+Focal
47,755.282,0.85223,0.32049,1.37629,0.98789,0.98344,0.99222,0.78506,0.77235,0.14485,1.3999,0.000366306,0.000366306,0.000366306,Baseline+CBAM+BiFPN+Focal
48,770.981,0.85413,0.32125,1.3825,0.98476,0.98625,0.99241,0.77751,0.78157,0.14888,1.40273,0.000362835,0.000362835,0.000362835,Baseline+CBAM+BiFPN+Focal
49,787.477,0.84869,0.31958,1.37896,0.97984,0.98556,0.99026,0.78273,0.76643,0.14,1.40836,0.000359363,0.000359363,0.000359363,Baseline+CBAM+BiFPN+Focal
50,803.474,0.84449,0.31697,1.37971,0.96297,0.97633,0.98619,0.77745,0.78928,0.16253,1.43229,0.000355892,0.000355892,0.000355892,Baseline+CBAM+BiFPN+Focal
51,819.818,0.84081,0.3098,1.37338,0.9814,0.98301,0.99003,0.77766,0.78455,0.13662,1.43969,0.00035242,0.00035242,0.00035242,Baseline+CBAM+BiFPN+Focal
52,836.243,0.83708,0.30349,1.36714,0.9812,0.98313,0.9909,0.7834,0.78238,0.14464,1.3996,0.000348948,0.000348948,0.000348948,Baseline+CBAM+BiFPN+Focal
53,852.238,0.8425,0.30986,1.38296,0.98025,0.98232,0.98955,0.77726,0.78313,0.13869,1.444,0.000345477,0.000345477,0.000345477,Baseline+CBAM+BiFPN+Focal
54,868.852,0.82869,0.29798,1.36491,0.98503,0.98887,0.99152,0.78399,0.78245,0.1283,1.43064,0.000342005,0.000342005,0.000342005,Baseline+CBAM+BiFPN+Focal
55,883.758,0.83388,0.30652,1.3681,0.97066,0.97247,0.99075,0.7804,0.78045,0.14935,1.42412,0.000338534,0.000338534,0.000338534,Baseline+CBAM+BiFPN+Focal
56,900.421,0.82851,0.29225,1.35851,0.9833,0.98708,0.98835,0.77615,0.78371,0.11584,1.45183,0.000335062,0.000335062,0.000335062,Baseline+CBAM+BiFPN+Focal
57,916.786,0.83183,0.30297,1.37128,0.98481,0.98376,0.98814,0.77705,0.77639,0.1217,1.45383,0.00033159,0.00033159,0.00033159,Baseline+CBAM+BiFPN+Focal
58,932.553,0.82321,0.29243,1.35755,0.98296,0.98905,0.98956,0.78378,0.77111,0.12276,1.42426,0.000328119,0.000328119,0.000328119,Baseline+CBAM+BiFPN+Focal
59,948.227,0.8237,0.28683,1.35572,0.98834,0.98531,0.99135,0.78589,0.76506,0.12016,1.39327,0.000324647,0.000324647,0.000324647,Baseline+CBAM+BiFPN+Focal
60,964.601,0.82331,0.28898,1.35347,0.98037,0.97998,0.99099,0.78025,0.78655,0.12815,1.40278,0.000321176,0.000321176,0.000321176,Baseline+CBAM+BiFPN+Focal
61,981.003,0.82037,0.28642,1.35182,0.98168,0.98257,0.99165,0.78378,0.76826,0.1277,1.41663,0.000317704,0.000317704,0.000317704,Baseline+CBAM+BiFPN+Focal
62,997.407,0.81647,0.28153,1.35481,0.98397,0.9867,0.9928,0.78051,0.77429,0.11448,1.41977,0.000314232,0.000314232,0.000314232,Baseline+CBAM+BiFPN+Focal
63,1013.73,0.81684,0.28323,1.35121,0.98265,0.98246,0.98755,0.78325,0.77077,0.12158,1.42884,0.000310761,0.000310761,0.000310761,Baseline+CBAM+BiFPN+Focal
64,1030.53,0.81138,0.27915,1.3462,0.9876,0.98207,0.99238,0.77941,0.78845,0.11239,1.43364,0.000307289,0.000307289,0.000307289,Baseline+CBAM+BiFPN+Focal
65,1046.99,0.80802,0.27618,1.34666,0.9865,0.98316,0.98978,0.78041,0.7685,0.11688,1.41352,0.000303818,0.000303818,0.000303818,Baseline+CBAM+BiFPN+Focal
66,1063.67,0.80979,0.27151,1.34039,0.98556,0.98054,0.99235,0.78694,0.77701,0.11551,1.41241,0.000300346,0.000300346,0.000300346,Baseline+CBAM+BiFPN+Focal
67,1079.95,0.80235,0.27051,1.33119,0.98297,0.98589,0.9918,0.78445,0.77469,0.11666,1.41391,0.000296874,0.000296874,0.000296874,Baseline+CBAM+BiFPN+Focal
68,1096.16,0.80266,0.26799,1.33126,0.98731,0.98168,0.99031,0.78411,0.77821,0.10863,1.41894,0.000293403,0.000293403,0.000293403,Baseline+CBAM+BiFPN+Focal
69,1112.76,0.79869,0.26374,1.3287,0.9768,0.98591,0.98842,0.78748,0.76447,0.11349,1.39204,0.000289931,0.000289931,0.000289931,Baseline+CBAM+BiFPN+Focal
70,1125.52,0.80535,0.2725,1.33444,0.98376,0.99029,0.99091,0.78393,0.77213,0.10665,1.41083,0.00028646,0.00028646,0.00028646,Baseline+CBAM+BiFPN+Focal
71,1136.98,0.80121,0.2686,1.33697,0.98729,0.98439,0.98999,0.78088,0.77494,0.10878,1.40545,0.000282988,0.000282988,0.000282988,Baseline+CBAM+BiFPN+Focal
72,1149.38,0.79101,0.26503,1.32059,0.98049,0.98678,0.99027,0.78098,0.77894,0.1151,1.41958,0.000279516,0.000279516,0.000279516,Baseline+CBAM+BiFPN+Focal
73,1162.87,0.79999,0.26747,1.32719,0.98314,0.98674,0.98991,0.78422,0.76932,0.1068,1.41008,0.000276045,0.000276045,0.000276045,Baseline+CBAM+BiFPN+Focal
74,1174.85,0.79291,0.26338,1.32864,0.98608,0.98698,0.99213,0.78134,0.77874,0.10286,1.41162,0.000272573,0.000272573,0.000272573,Baseline+CBAM+BiFPN+Focal
75,1187.75,0.78944,0.27274,1.32271,0.98575,0.98476,0.99199,0.78017,0.7818,0.11077,1.41746,0.000269102,0.000269102,0.000269102,Baseline+CBAM+BiFPN+Focal
76,1204.4,0.79207,0.26368,1.32453,0.98464,0.98618,0.99028,0.79052,0.75529,0.10249,1.38797,0.00026563,0.00026563,0.00026563,Baseline+CBAM+BiFPN+Focal
77,1221.08,0.78445,0.26209,1.31912,0.9833,0.98687,0.98933,0.77802,0.78341,0.1014,1.40662,0.000262158,0.000262158,0.000262158,Baseline+CBAM+BiFPN+Focal
78,1237.55,0.7858,0.25441,1.31071,0.98173,0.98781,0.99189,0.77795,0.7822,0.10313,1.40292,0.000258687,0.000258687,0.000258687,Baseline+CBAM+BiFPN+Focal
79,1253.68,0.77921,0.25337,1.31231,0.98724,0.98428,0.99055,0.7855,0.76756,0.10161,1.40926,0.000255215,0.000255215,0.000255215,Baseline+CBAM+BiFPN+Focal
80,1270.31,0.77919,0.24731,1.30821,0.98721,0.98893,0.9912,0.78013,0.77299,0.09308,1.40387,0.000251744,0.000251744,0.000251744,Baseline+CBAM+BiFPN+Focal
81,1286.64,0.77743,0.25176,1.30972,0.98978,0.98586,0.99119,0.78242,0.77195,0.09352,1.39992,0.000248272,0.000248272,0.000248272,Baseline+CBAM+BiFPN+Focal
82,1303.24,0.77984,0.25985,1.31077,0.98334,0.98588,0.99131,0.77744,0.77868,0.10117,1.41952,0.0002448,0.0002448,0.0002448,Baseline+CBAM+BiFPN+Focal
83,1319.58,0.77267,0.25028,1.2968,0.98459,0.98816,0.99087,0.77543,0.78327,0.09989,1.40598,0.000241329,0.000241329,0.000241329,Baseline+CBAM+BiFPN+Focal
84,1335.42,0.77263,0.25133,1.30589,0.98891,0.98674,0.99252,0.7855,0.7768,0.09367,1.40056,0.000237857,0.000237857,0.000237857,Baseline+CBAM+BiFPN+Focal
85,1351.85,0.77454,0.24708,1.30736,0.98573,0.98766,0.9918,0.78169,0.77011,0.09977,1.39602,0.000234386,0.000234386,0.000234386,Baseline+CBAM+BiFPN+Focal
86,1368.62,0.76178,0.24392,1.28924,0.98622,0.98689,0.99019,0.77786,0.78009,0.09933,1.40417,0.000230914,0.000230914,0.000230914,Baseline+CBAM+BiFPN+Focal
87,1385.24,0.76939,0.24584,1.30293,0.98104,0.98668,0.99128,0.78131,0.77588,0.09836,1.40831,0.000227442,0.000227442,0.000227442,Baseline+CBAM+BiFPN+Focal
88,1401.87,0.76756,0.24815,1.299,0.98317,0.98285,0.98898,0.77911,0.78283,0.09916,1.40601,0.000223971,0.000223971,0.000223971,Baseline+CBAM+BiFPN+Focal
89,1418.46,0.76094,0.24279,1.29501,0.98474,0.98346,0.99004,0.77922,0.77518,0.09405,1.41311,0.000220499,0.000220499,0.000220499,Baseline+CBAM+BiFPN+Focal
90,1435.02,0.76153,0.23871,1.29366,0.98504,0.98443,0.98902,0.7799,0.7775,0.09177,1.41235,0.000217028,0.000217028,0.000217028,Baseline+CBAM+BiFPN+Focal
91,1451.48,0.75894,0.24006,1.28986,0.98524,0.98506,0.98891,0.77717,0.7798,0.09628,1.40797,0.000213556,0.000213556,0.000213556,Baseline+CBAM+BiFPN+Focal
92,1467.94,0.75673,0.23945,1.29065,0.98406,0.98695,0.99035,0.78074,0.77312,0.09034,1.4002,0.000210084,0.000210084,0.000210084,Baseline+CBAM+BiFPN+Focal
93,1484.74,0.75652,0.24763,1.29259,0.98593,0.98314,0.98938,0.78305,0.77328,0.09061,1.42364,0.000206613,0.000206613,0.000206613,Baseline+CBAM+BiFPN+Focal
94,1501.28,0.75389,0.23829,1.28637,0.98628,0.98251,0.99046,0.78032,0.77071,0.09033,1.39169,0.000203141,0.000203141,0.000203141,Baseline+CBAM+BiFPN+Focal
95,1517.99,0.75638,0.23966,1.29023,0.98575,0.98475,0.98983,0.78207,0.77902,0.09346,1.42964,0.00019967,0.00019967,0.00019967,Baseline+CBAM+BiFPN+Focal
96,1531.93,0.7459,0.23748,1.27664,0.98467,0.9858,0.99005,0.78153,0.76478,0.09108,1.4132,0.000196198,0.000196198,0.000196198,Baseline+CBAM+BiFPN+Focal
97,1547.66,0.74783,0.23942,1.27445,0.98972,0.98488,0.99173,0.78201,0.77549,0.09178,1.3805,0.000192726,0.000192726,0.000192726,Baseline+CBAM+BiFPN+Focal
98,1564.15,0.74472,0.22508,1.27207,0.98818,0.98585,0.99185,0.7777,0.78338,0.09108,1.4065,0.000189255,0.000189255,0.000189255,Baseline+CBAM+BiFPN+Focal
99,1580.43,0.74362,0.22938,1.27788,0.98783,0.9852,0.99016,0.78306,0.7723,0.08794,1.41712,0.000185783,0.000185783,0.000185783,Baseline+CBAM+BiFPN+Focal
100,1596.85,0.74661,0.23284,1.27614,0.98791,0.9854,0.99171,0.78084,0.77704,0.08886,1.40552,0.000182312,0.000182312,0.000182312,Baseline+CBAM+BiFPN+Focal
101,1613.25,0.7462,0.23262,1.2764,0.97994,0.98804,0.98957,0.77615,0.77894,0.08981,1.43105,0.00017884,0.00017884,0.00017884,Baseline+CBAM+BiFPN+Focal
102,1629.9,0.74468,0.23307,1.27713,0.98601,0.98523,0.99063,0.78007,0.78254,0.09,1.41053,0.000175368,0.000175368,0.000175368,Baseline+CBAM+BiFPN+Focal
103,1646.31,0.74118,0.22783,1.27393,0.98747,0.98651,0.99056,0.77867,0.77707,0.08545,1.40051,0.000171897,0.000171897,0.000171897,Baseline+CBAM+BiFPN+Focal
104,1662.95,0.73777,0.23545,1.27625,0.98577,0.98358,0.98781,0.77792,0.77249,0.08626,1.425,0.000168425,0.000168425,0.000168425,Baseline+CBAM+BiFPN+Focal
105,1679.72,0.73694,0.22835,1.26775,0.98581,0.98733,0.99128,0.77802,0.77103,0.09315,1.41334,0.000164954,0.000164954,0.000164954,Baseline+CBAM+BiFPN+Focal
106,1696.21,0.73379,0.22624,1.26921,0.98967,0.98618,0.99177,0.78535,0.76952,0.0834,1.4013,0.000161482,0.000161482,0.000161482,Baseline+CBAM+BiFPN+Focal
107,1712.36,0.73675,0.23067,1.26772,0.98676,0.99044,0.99145,0.7808,0.77191,0.09091,1.39257,0.00015801,0.00015801,0.00015801,Baseline+CBAM+BiFPN+Focal
108,1728.92,0.74031,0.23176,1.27123,0.98653,0.98782,0.9918,0.78263,0.76894,0.08729,1.40574,0.000154539,0.000154539,0.000154539,Baseline+CBAM+BiFPN+Focal
109,1745.32,0.72983,0.23043,1.26119,0.98887,0.98621,0.99027,0.77994,0.78073,0.08596,1.40706,0.000151067,0.000151067,0.000151067,Baseline+CBAM+BiFPN+Focal
110,1761.97,0.72694,0.22435,1.25716,0.98688,0.98742,0.98964,0.78119,0.77578,0.0814,1.41847,0.000147596,0.000147596,0.000147596,Baseline+CBAM+BiFPN+Focal
111,1777.46,0.72364,0.21794,1.25995,0.99003,0.98826,0.9919,0.77862,0.77604,0.08294,1.40661,0.000144124,0.000144124,0.000144124,Baseline+CBAM+BiFPN+Focal
